"STATION","NAME","DATE","PRCP","SNOW","SNWD","TMAX","TMIN"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-01-21","0.25","2.0","0.0","37","31"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-01-22","0.09","0.9","1.2","32","25"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-01-23","0.05","0.6","2.0","29","23"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-01-24","0.00","0.0","2.4","28","23"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-01-25","0.00","0.0","2.4","28","13"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-01-26","0.00","0.0","2.0","18","9"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-01-27","0.00","0.0","2.0","11","4"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-01-28","0.00","0.0","2.0","13","2"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-01-29","0.00","0.0","2.0","22","-1"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-01-30","0.00","0.0","2.0","28",
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-01-31","0.04","0.4","2.0","34","20"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-02-01","0.06","0.6","2.8","36","16"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-02-02","0.00","0.0","1.2","17","5"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-02-03","0.00","0.0","1.2","18","1"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-02-04","0.24","2.5","1.2","21","5"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-02-05","0.13","1.6","3.5","18","-9"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-02-06","0.00","0.0","3.9","-8","-16"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-02-07","0.00","0.0","3.9","5","-8"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-02-08","0.02","0.2","3.9","11","-10"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-02-09","0.04","0.4","3.9","25","10"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-02-10","0.09","1.0","3.9","20","3"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-02-11","0.13","1.4","5.9","31","6"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-02-12","0.02","0.2","5.9","7","-3"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-02-13","0.00","0.0","5.9","22","-4"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-02-14","0.00","0.0","5.5","20","11"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-02-15","0.28","2.3","5.1","36","0"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-02-16","0.00","0.0","5.9","37","15"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-02-17","0.00","0.0","4.3","31","11"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-02-18","0.00","0.0","3.9","38","21"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-02-19","0.00","0.0","2.8","41","18"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-02-20","0.00","0.0","1.6","29","15"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-02-21","0.10","1.0","1.2","25","20"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-02-22","0.01","0.1","2.0","21","13"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-02-23","0.09","1.1","2.0","37","19"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-02-24","0.10","0.8","1.6","35","9"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-02-25","0.00","0.0","1.6","10","1"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-02-26","0.00","0.0","1.6","9","-7"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-02-27","0.34","3.4","1.6","15","-5"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-02-28","0.06","0.6","4.7","23","12"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-03-01","0.02","0.2","5.1","25","4"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-03-02","0.00","0.0","4.7","22","-3"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-03-03","0.00","0.0","4.7","22","-9"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-03-04","0.00","0.0","4.3","31","0"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-03-05","0.01","0.1","3.5","29","2"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-03-06","0.25","2.0","5.5","26","18"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-03-07","0.04","0.0","5.5","48","21"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-03-08","0.55","3.3","0.4","49","20"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-03-09","0.16","1.6","4.3","22","12"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-03-10","0.00","0.0","4.3","18","5"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-03-11","0.05","0.5","3.9","22","-5"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-03-12","0.00","0.0","4.3","42","15"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-03-13","0.00","0.0","1.2","54","35"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-03-14","0.00","0.0","0.0","50","36"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-03-15","0.02","0.0","0.0","49","35"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-03-16","0.16","0.0","0.0","52","34"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-03-17","0.06","0.0","0.0","39","34"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-03-18","0.01","0.0","0.0","43","27"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-03-19","0.00","0.0","0.0","46","27"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-03-20","0.00","0.0","0.0","51","29"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-03-21","0.24","0.0","0.0","51","38"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-03-22","0.06","0.0","0.0","47","35"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-03-23","0.02","0.0","0.0","43","24"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-03-24","0.00","0.0","0.0","33","21"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-03-25","0.00","0.0","0.0","48","27"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-03-26","0.00","0.0","0.0","48","29"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-03-27","0.00","0.0","0.0","48","24"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-03-28","0.00","0.0","0.0","52","19"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-03-29","0.00","0.0","0.0","54","24"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-03-30","0.02","0.0","0.0","47","31"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-03-31","0.00","0.0","0.0","43","23"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-04-01","0.00","0.0","0.0","40","19"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-04-02","0.00","0.0","0.0","44","17"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-04-03","0.01","0.0","0.0","45","19"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-04-04","0.20","0.0","0.0","51","10"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-04-05","0.00","0.0","0.0","23","6"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-04-06","0.02","0.2","0.0","27","12"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-04-07","0.00","0.0","0.0","39","12"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-04-08","0.00","0.0","0.0","47","15"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-04-09","0.00","0.0","0.0","50","24"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-04-10","0.00","0.0","0.0","46","20"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-04-11","0.00","0.0","0.0","53","20"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-04-12","0.31","0.0","0.0","53","42"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-04-13","0.20","0.0","0.0","53","38"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-04-14","0.01","0.0","0.0","46","33"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-04-15","0.09","0.9","0.0","44","30"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-04-16","0.00","0.0","0.4","40","30"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-04-17","0.00","0.0","0.0","49","25"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-04-18","0.00","0.0","0.0","54","27"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-04-19","0.28","0.0","0.0","63","44"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-04-20","0.00","0.0","0.0","54","39"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-04-21","0.44","0.0","0.0","62","31"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-04-22","0.01","0.0","0.0","53","38"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-04-23","0.00","0.0","0.0","48","30"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-04-24","0.00","0.0","0.0","55","28"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-04-25","0.00","0.0","0.0","55","30"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-04-26","0.00","0.0","0.0","56","41"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-04-27","0.03","0.0","0.0","56","36"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-04-28","0.54","0.0","0.0","56","40"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-04-29","0.09","0.0","0.0","52","41"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-04-30","0.01","0.0","0.0","56","39"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-05-01","0.00","0.0","0.0","62","34"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-05-02","0.00","0.0","0.0","67","33"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-05-03","0.00","0.0","0.0","69","37"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-05-04","0.00","0.0","0.0","71","40"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-05-05","0.01","0.0","0.0","68","47"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-05-06","0.06","0.0","0.0","54","34"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-05-07","0.00","0.0","0.0","53","26"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-05-08","0.00","0.0","0.0","65","35"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-05-09","0.00","0.0","0.0","70","34"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-05-10","0.00","0.0","0.0","65","45"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-05-11","0.21","0.0","0.0","57","49"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-05-12","0.06","0.0","0.0","57","49"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-05-13","0.00","0.0","0.0","70","51"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-05-14","0.35","0.0","0.0","71","45"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-05-15","0.61","0.0","0.0","58","42"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-05-16","0.00","0.0","0.0","65","37"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-05-17","0.57","0.0","0.0","58","46"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-05-18","0.00","0.0","0.0","62","44"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-05-19","0.00","0.0","0.0","67","40"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-05-20","0.00","0.0","0.0","66","45"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-05-21","0.00","0.0","0.0","72","44"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-05-22","0.00","0.0","0.0","65","51"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-05-23","0.00","0.0","0.0","69","50"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-05-24","0.11","0.0","0.0","65","53"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-05-25","0.00","0.0","0.0","68","41"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-05-26","0.02","0.0","0.0","74","46"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-05-27","0.00","0.0","0.0","70","45"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-05-28","0.07","0.0","0.0","73","44"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-05-29","0.53","0.0","0.0","71","51"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-05-30","0.02","0.2","0.0","74","57"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-05-31","0.00","0.0","0.0","79","61"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-06-01","0.00","0.0","0.0","83","63"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-06-02","0.05","0.0","0.0","79","56"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-06-03","1.45","0.0","0.0","66","51"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-06-04","0.00","0.0","0.0","72","45"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-06-05","0.00","0.0","0.0","73","53"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-06-06","0.00","0.0","0.0","81","54"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-06-07","0.00","0.0","0.0","84","50"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-06-08","0.08","0.0","0.0","67","45"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-06-09","0.00","0.0","0.0","68","45"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-06-10","0.00","0.0","0.0","76","39"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-06-11","0.27","0.0","0.0","77","60"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-06-12","0.00","0.0","0.0","68","51"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-06-13","0.00","0.0","0.0","76","44"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-06-14","0.00","0.0","0.0","73","49"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-06-15","0.00","0.0","0.0","76","44"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-06-16","0.00","0.0","0.0","79","54"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-06-17","0.00","0.0","0.0","81","64"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-06-18","0.17","0.0","0.0","87","69"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-06-19","0.00","0.0","0.0","90","73"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-06-20","0.00","0.0","0.0","76","52"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-06-21","0.00","0.0","0.0","76","47"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-06-22","0.00","0.0","0.0","84","45"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-06-23","0.00","0.0","0.0","87","57"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-06-24","0.00","0.0","0.0","89","59"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-06-25","0.00","0.0","0.0","91","64"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-06-26","0.00","0.0","0.0","83","62"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-06-27","0.00","0.0","0.0","82","55"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-06-28","0.00","0.0","0.0","81","55"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-06-29","0.00","0.0","0.0","87","59"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-06-30","0.00","0.0","0.0","90","65"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-07-01","0.67","0.0","0.0","84","64"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-07-02","0.00","0.0","0.0","74","62"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-07-03","0.00","0.0","0.0","76","55"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-07-04","0.00","0.0","0.0","84","51"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-07-05","0.00","0.0","0.0","88","60"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-07-06","0.54","0.0","0.0","90","70"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-07-07","1.43","0.0","0.0","83","66"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-07-08","0.05","0.0","0.0","76","60"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-07-09","0.03","0.0","0.0","76","59"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-07-10","0.00","0.0","0.0","76","56"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-07-11","0.00","0.0","0.0","77","56"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-07-12","0.00","0.0","0.0","83","53"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-07-13","0.00","0.0","0.0","88","63"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-07-14","0.00","0.0","0.0","91","77"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-07-15","0.02","0.0","0.0","84","55"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-07-16","0.26","0.0","0.0","75","53"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-07-17","0.54","0.0","0.0","69","59"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-07-18","0.38","0.0","0.0","82","62"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-07-19","0.00","0.0","0.0","81","62"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-07-20","0.54","0.0","0.0","71","65"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-07-21","0.00","0.0","0.0","81","60"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-07-22","0.00","0.0","0.0","83","56"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-07-23","1.79","0.0","0.0","77","62"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-07-24","0.00","0.0","0.0","81","64"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-07-25","0.00","0.0","0.0","85","62"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-07-26","0.10","0.0","0.0","83","68"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-07-27","0.00","0.0","0.0","81","58"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-07-28","0.04","0.0","0.0","84","56"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-07-29","0.42","0.0","0.0","87","68"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-07-30","0.00","0.0","0.0","82","64"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-07-31","0.00","0.0","0.0","86","59"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-08-01","0.01","0.0","0.0","89","59"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-08-02","0.00","0.0","0.0","74","57"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-08-03","0.31","0.0","0.0","79","56"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-08-04","1.09","0.0","0.0","81","68"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-08-05","0.20","0.0","0.0","75","59"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-08-06","0.51","0.0","0.0","74","56"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-08-07","0.00","0.0","0.0","79","51"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-08-08","0.00","0.0","0.0","81","53"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-08-09","0.00","0.0","0.0","83","55"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-08-10","0.00","0.0","0.0","84","55"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-08-11","0.00","0.0","0.0","83","63"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-08-12","0.12","0.0","0.0","84","61"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-08-13","0.00","0.0","0.0","78","56"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-08-14","0.00","0.0","0.0","80","56"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-08-15","0.49","0.0","0.0","88","70"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-08-16","0.00","0.0","0.0","85","64"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-08-17","0.00","0.0","0.0","89","61"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-08-18","0.00","0.0","0.0","79","59"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-08-19","0.00","0.0","0.0","80","52"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-08-20","0.00","0.0","0.0","83","61"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-08-21","0.00","0.0","0.0","86","66"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-08-22","0.00","0.0","0.0","71","58"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-08-23","0.06","0.0","0.0","71","54"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-08-24","0.00","0.0","0.0","69","53"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-08-25","0.00","0.0","0.0","72","51"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-08-26","0.01","0.0","0.0","69","50"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-08-27","0.00","0.0","0.0","74","46"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-08-28","0.00","0.0","0.0","75","44"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-08-29","0.00","0.0","0.0","81","55"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-08-30","0.00","0.0","0.0","76","50"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-08-31","0.19","0.0","0.0","70","58"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-09-01","0.00","0.0","0.0","73","51"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-09-02","0.00","0.0","0.0","73","43"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-09-03","0.00","0.0","0.0","74","40"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-09-04","0.00","0.0","0.0","78","49"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-09-05","0.00","0.0","0.0","80","52"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-09-06","0.00","0.0","0.0","69","42"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-09-07","1.05","0.0","0.0","77","41"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-09-08","0.00","0.0","0.0","60","35"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-09-09","0.00","0.0","0.0","66","41"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-09-10","0.00","0.0","0.0","61","41"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-09-11","0.00","0.0","0.0","69","36"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-09-12","0.00","0.0","0.0","76","45"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-09-13","0.32","0.0","0.0","74","62"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-09-14","0.39","0.0","0.0","67","50"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-09-15","0.00","0.0","0.0","61","37"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-09-16","0.00","0.0","0.0","69","36"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-09-17","0.10","0.0","0.0","61","45"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-09-18","0.00","0.0","0.0","60","37"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-09-19","0.00","0.0","0.0","65","33"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-09-20","0.00","0.0","0.0","64","45"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-09-21","0.00","0.0","0.0","62","54"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-09-22","0.73","0.0","0.0","72","49"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-09-23","0.00","0.0","0.0","58","33"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-09-24","0.00","0.0","0.0","58","29"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-09-25","0.00","0.0","0.0","62","40"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-09-26","0.02","0.0","0.0","65","47"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-09-27","0.04","0.0","0.0","65","49"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-09-28","0.00","0.0","0.0","58","34"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1995-09-29","0.00","0.0","0.0","65","28"
